id,Age
34465,35.0
34466,42.0
34467,46.0
34468,57.0
34469,30.0
34470,35.0
34471,60.0
34472,31.0
34473,44.0
34474,60.0
34475,28.0
34476,36.0
34477,32.0
34478,34.0
34479,48.0
34480,42.0
34481,38.0
34482,44.0
34483,42.0
34484,40.0
34485,53.0
34486,34.0
34487,34.0
34488,40.0
34489,48.0
34490,24.0
34491,36.0
34492,44.0
34493,34.0
34494,59.0
34495,29.0
34496,38.0
34497,36.0
34498,38.0
34499,34.0
34500,43.0
34501,41.0
34502,35.0
34503,47.0
34504,44.0
34505,40.0
34506,39.0
34507,33.0
34508,39.0
34509,49.0
34510,20.0
34511,36.0
34512,32.0
34513,40.0
34514,47.0
34515,37.0
34516,26.0
34517,35.0
34518,39.0
34519,34.0
34520,48.0
34521,64.0
34522,31.0
34523,54.0
34524,37.0
34525,30.0
34526,32.0
34527,40.0
34528,43.0
34529,38.0
34530,38.0
34531,34.0
34532,43.0
34533,51.0
34534,33.0
34535,29.0
34536,28.0
34537,39.0
34538,25.0
34539,52.0
34540,34.0
34541,40.0
34542,46.0
34543,34.0
34544,38.0
34545,31.0
34546,42.0
34547,36.0
34548,37.0
34549,37.0
34550,43.0
34551,47.0
34552,49.0
34553,43.0
34554,27.0
34555,54.0
34556,47.0
34557,27.0
34558,52.0
34559,31.0
34560,26.0
34561,33.0
34562,39.0
34563,45.0
34564,35.0
34565,41.0
34566,34.0
34567,36.0
34568,45.0
34569,34.0
34570,34.0
34571,28.0
34572,49.0
34573,28.0
34574,40.0
34575,41.0
34576,47.0
34577,57.0
34578,31.0
34579,31.0
34580,40.0
34581,34.0
34582,30.0
34583,50.0
34584,42.0
34585,64.0
34586,41.0
34587,37.0
34588,34.0
34589,25.0
34590,27.0
34591,47.0
34592,36.0
34593,34.0
34594,26.0
34595,38.0
34596,38.0
34597,44.0
34598,37.0
34599,30.0
34600,74.0
34601,28.0
34602,29.0
34603,45.0
34604,33.0
34605,46.0
34606,28.0
34607,32.0
34608,35.0
34609,45.0
34610,28.0
34611,32.0
34612,42.0
34613,31.0
34614,32.0
34615,40.0
34616,32.0
34617,29.0
34618,34.0
34619,38.0
34620,31.0
34621,48.0
34622,43.0
34623,34.0
34624,43.0
34625,30.0
34626,45.0
34627,30.0
34628,38.0
34629,31.0
34630,23.0
34631,40.0
34632,36.0
34633,29.0
34634,50.0
34635,42.0
34636,24.0
34637,42.0
34638,34.0
34639,41.0
34640,31.0
34641,26.0
34642,33.0
34643,28.0
34644,44.0
34645,32.0
34646,34.0
34647,33.0
34648,38.0
34649,43.0
34650,47.0
34651,34.0
34652,34.0
34653,50.0
34654,50.0
34655,39.0
34656,38.0
34657,28.0
34658,33.0
34659,41.0
34660,33.0
34661,30.0
34662,45.0
34663,37.0
34664,31.0
34665,52.0
34666,28.0
34667,36.0
34668,32.0
34669,47.0
34670,31.0
34671,44.0
34672,40.0
34673,32.0
34674,20.0
34675,25.0
34676,41.0
34677,37.0
34678,54.0
34679,44.0
34680,33.0
34681,40.0
34682,32.0
34683,34.0
34684,39.0
34685,55.0
34686,31.0
34687,27.0
34688,45.0
34689,30.0
34690,33.0
34691,39.0
34692,26.0
34693,41.0
34694,49.0
34695,39.0
34696,28.0
34697,28.0
34698,32.0
34699,33.0
34700,29.0
34701,33.0
34702,33.0
34703,44.0
34704,37.0
34705,36.0
34706,43.0
34707,50.0
34708,51.0
34709,51.0
34710,40.0
34711,38.0
34712,51.0
34713,25.0
34714,44.0
34715,46.0
34716,35.0
34717,50.0
34718,21.0
34719,38.0
34720,38.0
34721,28.0
34722,33.0
34723,38.0
34724,40.0
34725,29.0
34726,38.0
34727,32.0
34728,48.0
34729,30.0
34730,42.0
34731,35.0
34732,29.0
34733,28.0
34734,46.0
34735,33.0
34736,32.0
34737,35.0
34738,36.0
34739,46.0
34740,49.0
34741,38.0
34742,33.0
34743,32.0
34744,48.0
34745,32.0
34746,40.0
34747,26.0
34748,38.0
34749,28.0
34750,40.0
34751,54.0
34752,34.0
34753,46.0
34754,31.0
34755,40.0
34756,33.0
34757,44.0
34758,34.0
34759,32.0
34760,29.0
34761,40.0
34762,38.0
34763,36.0
34764,31.0
34765,42.0
34766,36.0
34767,34.0
34768,29.0
34769,30.0
34770,46.0
34771,48.0
34772,23.0
34773,31.0
34774,41.0
34775,26.0
34776,37.0
34777,34.0
34778,34.0
34779,44.0
34780,40.0
34781,43.0
34782,32.0
34783,37.0
34784,29.0
34785,52.0
34786,29.0
34787,55.0
34788,41.0
34789,60.0
34790,46.0
34791,38.0
34792,32.0
34793,50.0
34794,42.0
34795,46.0
34796,39.0
34797,37.0
34798,40.0
34799,36.0
34800,24.0
34801,24.0
34802,34.0
34803,53.0
34804,31.0
34805,43.0
34806,33.0
34807,29.0
34808,33.0
34809,35.0
34810,37.0
34811,41.0
34812,38.0
34813,30.0
34814,34.0
34815,44.0
34816,37.0
34817,37.0
34818,49.0
34819,59.0
34820,38.0
34821,59.0
34822,23.0
34823,34.0
34824,32.0
34825,40.0
34826,31.0
34827,26.0
34828,35.0
34829,34.0
34830,35.0
34831,54.0
34832,29.0
34833,33.0
34834,74.0
34835,37.0
34836,34.0
34837,34.0
34838,49.0
34839,30.0
34840,36.0
34841,41.0
34842,59.0
34843,35.0
34844,29.0
34845,31.0
34846,46.0
34847,50.0
34848,36.0
34849,31.0
34850,32.0
34851,28.0
34852,34.0
34853,44.0
34854,35.0
34855,34.0
34856,36.0
34857,33.0
34858,22.0
34859,52.0
34860,43.0
34861,41.0
34862,41.0
34863,32.0
34864,31.0
34865,29.0
34866,46.0
34867,36.0
34868,37.0
34869,42.0
34870,33.0
34871,40.0
34872,37.0
34873,30.0
34874,40.0
34875,29.0
34876,45.0
34877,41.0
34878,29.0
34879,53.0
34880,36.0
34881,36.0
34882,29.0
34883,28.0
34884,33.0
34885,40.0
34886,38.0
34887,44.0
34888,37.0
34889,34.0
34890,36.0
34891,29.0
34892,37.0
34893,28.0
34894,37.0
34895,24.0
34896,31.0
34897,29.0
34898,37.0
34899,39.0
34900,33.0
34901,35.0
34902,42.0
34903,28.0
34904,60.0
34905,35.0
34906,38.0
34907,44.0
34908,38.0
34909,40.0
34910,43.0
34911,41.0
34912,36.0
34913,38.0
34914,34.0
34915,28.0
34916,27.0
34917,49.0
34918,35.0
34919,36.0
34920,29.0
34921,56.0
34922,56.0
34923,37.0
34924,39.0
34925,35.0
34926,36.0
34927,35.0
34928,56.0
34929,34.0
34930,41.0
34931,42.0
34932,40.0
34933,32.0
34934,33.0
34935,31.0
34936,32.0
34937,44.0
34938,52.0
34939,40.0
34940,39.0
34941,41.0
34942,39.0
34943,51.0
34944,42.0
34945,36.0
34946,55.0
34947,39.0
34948,48.0
34949,31.0
34950,47.0
34951,31.0
34952,35.0
34953,38.0
34954,35.0
34955,29.0
34956,38.0
34957,37.0
34958,39.0
34959,37.0
34960,35.0
34961,41.0
34962,45.0
34963,32.0
34964,36.0
34965,33.0
34966,33.0
34967,46.0
34968,40.0
34969,37.0
34970,34.0
34971,38.0
34972,37.0
34973,54.0
34974,29.0
34975,45.0
34976,50.0
34977,40.0
34978,40.0
34979,41.0
34980,44.0
34981,29.0
34982,28.0
34983,29.0
34984,34.0
34985,32.0
34986,30.0
34987,39.0
34988,42.0
34989,35.0
34990,45.0
34991,29.0
34992,23.0
34993,37.0
34994,37.0
34995,40.0
34996,32.0
34997,32.0
34998,31.0
34999,31.0
35000,35.0
35001,43.0
35002,35.0
35003,33.0
35004,50.0
35005,39.0
35006,40.0
35007,30.0
35008,19.0
35009,29.0
35010,47.0
35011,54.0
35012,38.0
35013,44.0
35014,37.0
35015,34.0
35016,34.0
35017,30.0
35018,48.0
35019,56.0
35020,33.0
35021,32.0
35022,52.0
35023,29.0
35024,33.0
35025,28.0
35026,51.0
35027,54.0
35028,29.0
35029,48.0
35030,44.0
35031,32.0
35032,47.0
35033,26.0
35034,44.0
35035,34.0
35036,35.0
35037,35.0
35038,49.0
35039,49.0
35040,46.0
35041,33.0
35042,30.0
35043,41.0
35044,29.0
35045,34.0
35046,35.0
35047,39.0
35048,37.0
35049,56.0
35050,44.0
35051,33.0
35052,49.0
35053,34.0
35054,31.0
35055,37.0
35056,39.0
35057,34.0
35058,42.0
35059,30.0
35060,53.0
35061,45.0
35062,36.0
35063,41.0
35064,24.0
35065,31.0
35066,53.0
35067,33.0
35068,36.0
35069,27.0
35070,47.0
35071,32.0
35072,33.0
35073,41.0
35074,29.0
35075,43.0
35076,57.0
35077,29.0
35078,33.0
35079,38.0
35080,51.0
35081,34.0
35082,34.0
35083,36.0
35084,26.0
35085,38.0
35086,30.0
35087,37.0
35088,28.0
35089,49.0
35090,48.0
35091,66.0
35092,32.0
35093,54.0
35094,43.0
35095,45.0
35096,40.0
35097,36.0
35098,49.0
35099,29.0
35100,34.0
35101,29.0
35102,32.0
35103,57.0
35104,26.0
35105,33.0
35106,45.0
35107,37.0
35108,23.0
35109,32.0
35110,29.0
35111,40.0
35112,39.0
35113,34.0
35114,30.0
35115,60.0
35116,38.0
35117,36.0
35118,40.0
35119,39.0
35120,29.0
35121,35.0
35122,42.0
35123,27.0
35124,37.0
35125,28.0
35126,54.0
35127,30.0
35128,38.0
35129,54.0
35130,38.0
35131,31.0
35132,61.0
35133,35.0
35134,43.0
35135,30.0
35136,38.0
35137,40.0
35138,29.0
35139,33.0
35140,41.0
35141,55.0
35142,38.0
35143,33.0
35144,35.0
35145,35.0
35146,37.0
35147,36.0
35148,39.0
35149,36.0
35150,35.0
35151,35.0
35152,42.0
35153,45.0
35154,34.0
35155,30.0
35156,39.0
35157,29.0
35158,47.0
35159,45.0
35160,38.0
35161,36.0
35162,27.0
35163,44.0
35164,33.0
35165,30.0
35166,61.0
35167,46.0
35168,29.0
35169,38.0
35170,29.0
35171,33.0
35172,37.0
35173,39.0
35174,39.0
35175,30.0
35176,43.0
35177,26.0
35178,37.0
35179,46.0
35180,22.0
35181,34.0
35182,34.0
35183,35.0
35184,35.0
35185,31.0
35186,33.0
35187,43.0
35188,44.0
35189,39.0
35190,37.0
35191,46.0
35192,36.0
35193,41.0
35194,41.0
35195,32.0
35196,38.0
35197,49.0
35198,25.0
35199,50.0
35200,20.0
35201,51.0
35202,42.0
35203,40.0
35204,45.0
35205,32.0
35206,40.0
35207,37.0
35208,29.0
35209,40.0
35210,33.0
35211,50.0
35212,24.0
35213,32.0
35214,25.0
35215,29.0
35216,34.0
35217,31.0
35218,31.0
35219,40.0
35220,33.0
35221,30.0
35222,32.0
35223,58.0
35224,62.0
35225,46.0
35226,30.0
35227,37.0
35228,52.0
35229,32.0
35230,28.0
35231,25.0
35232,34.0
35233,32.0
35234,43.0
35235,21.0
35236,38.0
35237,28.0
35238,59.0
35239,81.0
35240,41.0
35241,33.0
35242,37.0
35243,25.0
35244,52.0
35245,25.0
35246,39.0
35247,37.0
35248,39.0
35249,33.0
35250,33.0
35251,34.0
35252,33.0
35253,31.0
35254,43.0
35255,42.0
35256,46.0
35257,32.0
35258,43.0
35259,44.0
35260,38.0
35261,31.0
35262,38.0
35263,38.0
35264,36.0
35265,28.0
35266,43.0
35267,36.0
35268,48.0
35269,50.0
35270,45.0
35271,31.0
35272,40.0
35273,28.0
35274,24.0
35275,33.0
35276,30.0
35277,38.0
35278,56.0
35279,43.0
35280,40.0
35281,51.0
35282,26.0
35283,33.0
35284,33.0
35285,49.0
35286,37.0
35287,32.0
35288,36.0
35289,37.0
35290,25.0
35291,51.0
35292,44.0
35293,43.0
35294,25.0
35295,29.0
35296,40.0
35297,45.0
35298,34.0
35299,41.0
35300,31.0
35301,59.0
35302,39.0
35303,37.0
35304,30.0
35305,37.0
35306,30.0
35307,66.0
35308,31.0
35309,46.0
35310,44.0
35311,41.0
35312,54.0
35313,72.0
35314,31.0
35315,42.0
35316,56.0
35317,36.0
35318,23.0
35319,47.0
35320,35.0
35321,35.0
35322,30.0
35323,30.0
35324,32.0
35325,32.0
35326,45.0
35327,40.0
35328,35.0
35329,39.0
35330,35.0
35331,32.0
35332,49.0
35333,37.0
35334,40.0
35335,29.0
35336,55.0
35337,27.0
35338,31.0
35339,33.0
35340,25.0
35341,32.0
35342,29.0
35343,39.0
35344,36.0
35345,44.0
35346,28.0
35347,45.0
35348,32.0
35349,41.0
35350,30.0
35351,28.0
35352,40.0
35353,39.0
35354,32.0
35355,37.0
35356,51.0
35357,34.0
35358,41.0
35359,52.0
35360,43.0
35361,44.0
35362,39.0
35363,31.0
35364,37.0
35365,35.0
35366,44.0
35367,48.0
35368,31.0
35369,35.0
35370,28.0
35371,49.0
35372,65.0
35373,37.0
35374,32.0
35375,41.0
35376,35.0
35377,36.0
35378,43.0
35379,39.0
35380,40.0
35381,80.0
35382,50.0
35383,34.0
35384,44.0
35385,32.0
35386,47.0
35387,35.0
35388,30.0
35389,23.0
35390,35.0
35391,29.0
35392,62.0
35393,40.0
35394,38.0
35395,38.0
35396,33.0
35397,43.0
35398,40.0
35399,42.0
35400,34.0
35401,46.0
35402,40.0
35403,37.0
35404,38.0
35405,38.0
35406,55.0
35407,30.0
35408,47.0
35409,40.0
35410,32.0
35411,37.0
35412,40.0
35413,32.0
35414,28.0
35415,31.0
35416,42.0
35417,36.0
35418,30.0
35419,41.0
35420,34.0
35421,36.0
35422,36.0
35423,36.0
35424,32.0
35425,53.0
35426,36.0
35427,44.0
35428,36.0
35429,33.0
35430,46.0
35431,46.0
35432,38.0
35433,34.0
35434,67.0
35435,39.0
35436,47.0
35437,35.0
35438,25.0
35439,66.0
35440,44.0
35441,30.0
35442,40.0
35443,33.0
35444,27.0
35445,61.0
35446,46.0
35447,44.0
35448,27.0
35449,28.0
35450,29.0
35451,26.0
35452,29.0
35453,43.0
35454,38.0
35455,59.0
35456,40.0
35457,61.0
35458,56.0
35459,44.0
35460,34.0
35461,27.0
35462,43.0
35463,34.0
35464,33.0
35465,34.0
35466,39.0
35467,52.0
35468,32.0
35469,38.0
35470,41.0
35471,38.0
35472,22.0
35473,38.0
35474,33.0
35475,24.0
35476,54.0
35477,29.0
35478,28.0
35479,35.0
35480,44.0
35481,57.0
35482,35.0
35483,31.0
35484,40.0
35485,38.0
35486,30.0
35487,38.0
35488,40.0
35489,37.0
35490,29.0
35491,63.0
35492,49.0
35493,56.0
35494,30.0
35495,37.0
35496,40.0
35497,31.0
35498,56.0
35499,46.0
35500,37.0
35501,38.0
35502,39.0
35503,34.0
35504,33.0
35505,35.0
35506,44.0
35507,29.0
35508,33.0
35509,30.0
35510,37.0
35511,31.0
35512,37.0
35513,35.0
35514,34.0
35515,34.0
35516,45.0
35517,35.0
35518,38.0
35519,49.0
35520,35.0
35521,36.0
35522,49.0
35523,42.0
35524,42.0
35525,39.0
35526,44.0
35527,46.0
35528,28.0
35529,31.0
35530,30.0
35531,30.0
35532,29.0
35533,37.0
35534,33.0
35535,39.0
35536,38.0
35537,37.0
35538,34.0
35539,41.0
35540,63.0
35541,36.0
35542,22.0
35543,25.0
35544,25.0
35545,41.0
35546,26.0
35547,26.0
35548,31.0
35549,31.0
35550,34.0
35551,29.0
35552,59.0
35553,27.0
35554,49.0
35555,27.0
35556,37.0
35557,56.0
35558,33.0
35559,60.0
35560,54.0
35561,50.0
35562,35.0
35563,38.0
35564,29.0
35565,30.0
35566,41.0
35567,44.0
35568,37.0
35569,39.0
35570,42.0
35571,23.0
35572,52.0
35573,33.0
35574,34.0
35575,39.0
35576,28.0
35577,30.0
35578,29.0
35579,54.0
35580,36.0
35581,36.0
35582,42.0
35583,38.0
35584,37.0
35585,37.0
35586,39.0
35587,40.0
35588,30.0
35589,36.0
35590,47.0
35591,56.0
35592,37.0
35593,35.0
35594,46.0
35595,34.0
35596,36.0
35597,44.0
35598,37.0
35599,37.0
35600,35.0
35601,37.0
35602,21.0
35603,62.0
35604,21.0
35605,35.0
35606,37.0
35607,45.0
35608,36.0
35609,39.0
35610,28.0
35611,39.0
35612,41.0
35613,32.0
35614,29.0
35615,37.0
35616,35.0
35617,44.0
35618,39.0
35619,31.0
35620,41.0
35621,31.0
35622,33.0
35623,37.0
35624,39.0
35625,33.0
35626,35.0
35627,32.0
35628,38.0
35629,36.0
35630,20.0
35631,34.0
35632,29.0
35633,57.0
35634,34.0
35635,47.0
35636,49.0
35637,37.0
35638,35.0
35639,39.0
35640,30.0
35641,57.0
35642,28.0
35643,35.0
35644,44.0
35645,48.0
35646,41.0
35647,39.0
35648,45.0
35649,33.0
35650,45.0
35651,30.0
35652,35.0
35653,44.0
35654,25.0
35655,44.0
35656,48.0
35657,41.0
35658,43.0
35659,46.0
35660,54.0
35661,48.0
35662,36.0
35663,32.0
35664,38.0
35665,39.0
35666,32.0
35667,32.0
35668,46.0
35669,32.0
35670,33.0
35671,58.0
35672,31.0
35673,37.0
35674,35.0
35675,38.0
35676,38.0
35677,35.0
35678,32.0
35679,35.0
35680,56.0
35681,32.0
35682,31.0
35683,58.0
35684,36.0
35685,23.0
35686,39.0
35687,29.0
35688,45.0
35689,37.0
35690,52.0
35691,21.0
35692,37.0
35693,60.0
35694,39.0
35695,36.0
35696,36.0
35697,42.0
35698,31.0
35699,44.0
35700,38.0
35701,43.0
35702,31.0
35703,33.0
35704,42.0
35705,34.0
35706,43.0
35707,53.0
35708,34.0
35709,32.0
35710,45.0
35711,34.0
35712,26.0
35713,34.0
35714,31.0
35715,35.0
35716,32.0
35717,36.0
35718,32.0
35719,40.0
35720,33.0
35721,58.0
35722,53.0
35723,42.0
35724,44.0
35725,57.0
35726,28.0
35727,34.0
35728,60.0
35729,39.0
35730,59.0
35731,43.0
35732,51.0
35733,67.0
35734,39.0
35735,43.0
35736,46.0
35737,31.0
35738,38.0
35739,36.0
35740,39.0
35741,46.0
35742,61.0
35743,51.0
35744,43.0
35745,32.0
35746,33.0
35747,28.0
35748,31.0
35749,37.0
35750,50.0
35751,43.0
35752,40.0
35753,40.0
35754,52.0
35755,40.0
35756,50.0
35757,48.0
35758,33.0
35759,33.0
35760,35.0
35761,30.0
35762,29.0
35763,49.0
35764,39.0
35765,48.0
35766,34.0
35767,49.0
35768,39.0
35769,39.0
35770,44.0
35771,35.0
35772,21.0
35773,25.0
35774,32.0
35775,46.0
35776,42.0
35777,39.0
35778,47.0
35779,36.0
35780,28.0
35781,31.0
35782,56.0
35783,31.0
35784,34.0
35785,29.0
35786,31.0
35787,47.0
35788,29.0
35789,38.0
35790,36.0
35791,44.0
35792,44.0
35793,34.0
35794,32.0
35795,43.0
35796,38.0
35797,23.0
35798,23.0
35799,33.0
35800,37.0
35801,52.0
35802,24.0
35803,42.0
35804,34.0
35805,32.0
35806,28.0
35807,28.0
35808,45.0
35809,33.0
35810,27.0
35811,46.0
35812,59.0
35813,44.0
35814,33.0
35815,29.0
35816,60.0
35817,49.0
35818,41.0
35819,28.0
35820,26.0
35821,30.0
35822,48.0
35823,35.0
35824,26.0
35825,34.0
35826,35.0
35827,32.0
35828,31.0
35829,29.0
35830,33.0
35831,40.0
35832,35.0
35833,50.0
35834,35.0
35835,67.0
35836,29.0
35837,31.0
35838,34.0
35839,36.0
35840,36.0
35841,23.0
35842,36.0
35843,31.0
35844,33.0
35845,77.0
35846,23.0
35847,30.0
35848,36.0
35849,39.0
35850,30.0
35851,49.0
35852,44.0
35853,48.0
35854,51.0
35855,43.0
35856,37.0
35857,40.0
35858,32.0
35859,35.0
35860,26.0
35861,28.0
35862,33.0
35863,27.0
35864,35.0
35865,30.0
35866,38.0
35867,31.0
35868,29.0
35869,35.0
35870,41.0
35871,37.0
35872,43.0
35873,29.0
35874,38.0
35875,31.0
35876,31.0
35877,45.0
35878,33.0
35879,47.0
35880,30.0
35881,40.0
35882,40.0
35883,41.0
35884,41.0
35885,35.0
35886,33.0
35887,75.0
35888,29.0
35889,37.0
35890,30.0
35891,36.0
35892,43.0
35893,33.0
35894,36.0
35895,28.0
35896,43.0
35897,32.0
35898,39.0
35899,32.0
35900,28.0
35901,44.0
35902,36.0
35903,34.0
35904,35.0
35905,42.0
35906,40.0
35907,45.0
35908,39.0
35909,30.0
35910,39.0
35911,29.0
35912,40.0
35913,34.0
35914,38.0
35915,25.0
35916,33.0
35917,39.0
35918,29.0
35919,42.0
35920,60.0
35921,30.0
35922,37.0
35923,47.0
35924,39.0
35925,42.0
35926,35.0
35927,48.0
35928,38.0
35929,36.0
35930,40.0
35931,46.0
35932,32.0
35933,56.0
35934,24.0
35935,54.0
35936,38.0
35937,38.0
35938,38.0
35939,44.0
35940,36.0
35941,41.0
35942,25.0
35943,27.0
35944,31.0
35945,40.0
35946,39.0
35947,33.0
35948,62.0
35949,37.0
35950,46.0
35951,37.0
35952,37.0
35953,47.0
35954,56.0
35955,38.0
35956,40.0
35957,43.0
35958,24.0
35959,43.0
35960,50.0
35961,31.0
35962,31.0
35963,37.0
35964,25.0
35965,32.0
35966,39.0
35967,56.0
35968,42.0
35969,37.0
35970,37.0
35971,37.0
35972,36.0
35973,38.0
35974,33.0
35975,30.0
35976,25.0
35977,31.0
35978,60.0
35979,38.0
35980,39.0
35981,27.0
35982,34.0
35983,30.0
35984,36.0
35985,35.0
35986,34.0
35987,42.0
35988,29.0
35989,36.0
35990,51.0
35991,31.0
35992,30.0
35993,38.0
35994,36.0
35995,22.0
35996,25.0
35997,40.0
35998,32.0
35999,65.0
36000,40.0
36001,38.0
36002,57.0
36003,46.0
36004,37.0
36005,39.0
36006,43.0
36007,37.0
36008,42.0
36009,32.0
36010,34.0
36011,53.0
36012,32.0
36013,24.0
36014,40.0
36015,45.0
36016,46.0
36017,46.0
36018,33.0
36019,24.0
36020,25.0
36021,41.0
36022,42.0
36023,34.0
36024,41.0
36025,26.0
36026,40.0
36027,47.0
36028,43.0
36029,30.0
36030,46.0
36031,43.0
36032,43.0
36033,32.0
36034,43.0
36035,40.0
36036,37.0
36037,47.0
36038,57.0
36039,40.0
36040,42.0
36041,32.0
36042,54.0
36043,37.0
36044,53.0
36045,27.0
36046,36.0
36047,37.0
36048,35.0
36049,29.0
36050,28.0
36051,38.0
36052,23.0
36053,31.0
36054,39.0
36055,27.0
36056,24.0
36057,57.0
36058,41.0
36059,35.0
36060,31.0
36061,34.0
36062,33.0
36063,38.0
36064,24.0
36065,31.0
36066,36.0
36067,44.0
36068,63.0
36069,72.0
36070,33.0
36071,24.0
36072,42.0
36073,36.0
36074,35.0
36075,44.0
36076,31.0
36077,68.0
36078,38.0
36079,41.0
36080,34.0
36081,51.0
36082,38.0
36083,41.0
36084,35.0
36085,43.0
36086,39.0
36087,44.0
36088,33.0
36089,37.0
36090,46.0
36091,51.0
36092,42.0
36093,27.0
36094,32.0
36095,26.0
36096,38.0
36097,42.0
36098,36.0
36099,51.0
36100,35.0
36101,35.0
36102,39.0
36103,41.0
36104,47.0
36105,29.0
36106,20.0
36107,39.0
36108,39.0
36109,45.0
36110,46.0
36111,36.0
36112,46.0
36113,42.0
36114,40.0
36115,38.0
36116,18.0
36117,28.0
36118,36.0
36119,38.0
36120,40.0
36121,45.0
36122,34.0
36123,30.0
36124,28.0
36125,39.0
36126,46.0
36127,29.0
36128,32.0
36129,45.0
36130,49.0
36131,27.0
36132,41.0
36133,40.0
36134,30.0
36135,44.0
36136,42.0
36137,28.0
36138,26.0
36139,40.0
36140,25.0
36141,37.0
36142,37.0
36143,27.0
36144,27.0
36145,48.0
36146,44.0
36147,24.0
36148,24.0
36149,44.0
36150,39.0
36151,51.0
36152,37.0
36153,30.0
36154,39.0
36155,37.0
36156,40.0
36157,49.0
36158,53.0
36159,39.0
36160,22.0
36161,36.0
36162,35.0
36163,41.0
36164,29.0
36165,38.0
36166,53.0
36167,38.0
36168,37.0
36169,42.0
36170,45.0
36171,35.0
36172,36.0
36173,38.0
36174,50.0
36175,50.0
36176,44.0
36177,36.0
36178,30.0
36179,26.0
36180,39.0
36181,46.0
36182,39.0
36183,40.0
36184,37.0
36185,47.0
36186,40.0
36187,36.0
36188,55.0
36189,71.0
36190,31.0
36191,44.0
36192,39.0
36193,37.0
36194,32.0
36195,45.0
36196,39.0
36197,41.0
36198,34.0
36199,46.0
36200,26.0
36201,39.0
36202,23.0
36203,39.0
36204,43.0
36205,30.0
36206,49.0
36207,37.0
36208,43.0
36209,29.0
36210,44.0
36211,38.0
36212,42.0
36213,36.0
36214,38.0
36215,29.0
36216,37.0
36217,58.0
36218,50.0
36219,45.0
36220,42.0
36221,24.0
36222,52.0
36223,24.0
36224,22.0
36225,29.0
36226,34.0
36227,34.0
36228,37.0
36229,34.0
36230,46.0
36231,34.0
36232,31.0
36233,40.0
36234,46.0
36235,45.0
36236,35.0
36237,40.0
36238,48.0
36239,55.0
36240,45.0
36241,34.0
36242,45.0
36243,34.0
36244,47.0
36245,43.0
36246,38.0
36247,59.0
36248,28.0
36249,37.0
36250,46.0
36251,38.0
36252,38.0
36253,28.0
36254,31.0
36255,37.0
36256,35.0
36257,39.0
36258,40.0
36259,36.0
36260,35.0
36261,63.0
36262,38.0
36263,32.0
36264,32.0
36265,30.0
36266,34.0
36267,52.0
36268,34.0
36269,39.0
36270,42.0
36271,36.0
36272,54.0
36273,36.0
36274,34.0
36275,33.0
36276,59.0
36277,37.0
36278,39.0
36279,58.0
36280,31.0
36281,37.0
36282,47.0
36283,42.0
36284,33.0
36285,44.0
36286,27.0
36287,32.0
36288,31.0
36289,30.0
36290,28.0
36291,41.0
36292,40.0
36293,33.0
36294,37.0
36295,47.0
36296,32.0
36297,38.0
36298,40.0
36299,51.0
36300,46.0
36301,71.0
36302,29.0
36303,31.0
36304,38.0
36305,41.0
36306,39.0
36307,34.0
36308,43.0
36309,23.0
36310,42.0
36311,31.0
36312,31.0
36313,32.0
36314,46.0
36315,23.0
36316,40.0
36317,29.0
36318,28.0
36319,40.0
36320,40.0
36321,38.0
36322,38.0
36323,34.0
36324,34.0
36325,36.0
36326,55.0
36327,26.0
36328,52.0
36329,46.0
36330,26.0
36331,31.0
36332,37.0
36333,60.0
36334,47.0
36335,30.0
36336,25.0
36337,31.0
36338,28.0
36339,26.0
36340,38.0
36341,36.0
36342,58.0
36343,45.0
36344,29.0
36345,47.0
36346,26.0
36347,49.0
36348,33.0
36349,42.0
36350,45.0
36351,31.0
36352,38.0
36353,42.0
36354,63.0
36355,38.0
36356,33.0
36357,28.0
36358,44.0
36359,40.0
36360,41.0
36361,40.0
36362,31.0
36363,32.0
36364,33.0
36365,29.0
36366,45.0
36367,32.0
36368,52.0
36369,24.0
36370,47.0
36371,33.0
36372,39.0
36373,44.0
36374,33.0
36375,27.0
36376,37.0
36377,39.0
36378,34.0
36379,31.0
36380,38.0
36381,50.0
36382,42.0
36383,30.0
36384,34.0
36385,30.0
36386,33.0
36387,29.0
36388,28.0
36389,31.0
36390,43.0
36391,38.0
36392,47.0
36393,51.0
36394,39.0
36395,36.0
36396,44.0
36397,61.0
36398,43.0
36399,37.0
36400,39.0
36401,32.0
36402,42.0
36403,39.0
36404,56.0
36405,33.0
36406,50.0
36407,42.0
36408,35.0
36409,38.0
36410,29.0
36411,33.0
36412,40.0
36413,32.0
36414,32.0
36415,31.0
36416,29.0
36417,27.0
36418,35.0
36419,42.0
36420,39.0
36421,31.0
36422,49.0
36423,34.0
36424,31.0
36425,31.0
36426,41.0
36427,24.0
36428,35.0
36429,34.0
36430,34.0
36431,43.0
36432,26.0
36433,22.0
36434,24.0
36435,36.0
36436,30.0
36437,36.0
36438,44.0
36439,36.0
36440,46.0
36441,47.0
36442,28.0
36443,40.0
36444,34.0
36445,41.0
36446,46.0
36447,37.0
36448,59.0
36449,37.0
36450,43.0
36451,37.0
36452,26.0
36453,24.0
36454,34.0
36455,47.0
36456,64.0
36457,24.0
36458,37.0
36459,35.0
36460,43.0
36461,38.0
36462,36.0
36463,35.0
